OA,UV4030001,UV4030002,UV4030003,UV4030004,UV4030005,UV4030006,UV4030007,UV4030008,UV4030009,UV4030010,UV4030011
S00153332,173,148.0,62.0,86.0,0.0,0.0,2.0,23.0,23.0,0.0,0.0
S00153333,126,81.0,32.0,46.0,0.0,3.0,38.0,6.0,6.0,0.0,1.0
S00153334,86,68.0,41.0,27.0,0.0,0.0,4.0,14.0,14.0,0.0,0.0
S00153335,151,149.0,16.0,133.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
S00153336,148,130.0,17.0,112.0,0.0,1.0,6.0,7.0,7.0,0.0,2.0
S00153337,173,113.0,50.0,62.0,1.0,0.0,41.0,19.0,19.0,0.0,0.0
S00153338,84,63.0,35.0,27.0,1.0,0.0,15.0,6.0,6.0,0.0,2.0
S00153339,92,89.0,44.0,49.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0
S00153340,92,63.0,34.0,29.0,0.0,0.0,22.0,6.0,4.0,4.0,1.0
S00153341,131,125.0,37.0,88.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0
S00153342,232,232.0,20.0,207.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
S00153343,121,76.0,26.0,47.0,0.0,0.0,36.0,4.0,4.0,0.0,4.0
S00153344,86,60.0,22.0,38.0,0.0,0.0,24.0,2.0,2.0,0.0,0.0
S00153345,141,141.0,29.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S00153346,110,62.0,32.0,28.0,0.0,7.0,47.0,1.0,1.0,0.0,2.0
S00153347,115,98.0,45.0,53.0,0.0,0.0,0.0,16.0,16.0,0.0,1.0
S00153348,84,37.0,23.0,16.0,0.0,0.0,33.0,8.0,8.0,0.0,4.0
S00153349,155,149.0,36.0,113.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0
S00153350,66,45.0,36.0,9.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
S00153351,140,127.0,10.0,117.0,0.0,0.0,0.0,14.0,8.0,4.0,0.0
S00153352,181,179.0,58.0,121.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
S00153353,63,38.0,16.0,22.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
S00153354,98,83.0,31.0,52.0,0.0,0.0,0.0,13.0,13.0,0.0,3.0
S00153355,85,75.0,54.0,21.0,1.0,2.0,2.0,9.0,7.0,2.0,0.0
S00153356,68,45.0,13.0,32.0,0.0,0.0,11.0,12.0,9.0,4.0,0.0
S00153357,111,62.0,20.0,42.0,0.0,0.0,49.0,5.0,5.0,0.0,0.0
S00153358,97,52.0,20.0,32.0,0.0,0.0,34.0,11.0,11.0,0.0,0.0
S00153359,71,36.0,13.0,19.0,0.0,0.0,31.0,4.0,4.0,0.0,0.0
S00153360,187,114.0,48.0,64.0,0.0,3.0,54.0,19.0,19.0,0.0,0.0
S00153361,159,92.0,46.0,46.0,0.0,0.0,53.0,10.0,10.0,0.0,1.0
S00153362,156,152.0,29.0,118.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
S00153363,119,59.0,4.0,54.0,0.0,0.0,49.0,10.0,10.0,0.0,0.0
S00153364,180,179.0,74.0,105.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
S00153365,131,89.0,47.0,39.0,0.0,0.0,35.0,6.0,6.0,0.0,1.0
S00153366,119,87.0,43.0,44.0,0.0,0.0,29.0,1.0,1.0,0.0,2.0
S00153367,90,59.0,37.0,19.0,3.0,0.0,26.0,6.0,6.0,0.0,0.0
S00153368,148,132.0,59.0,72.0,0.0,0.0,4.0,12.0,12.0,0.0,0.0
S00153369,117,93.0,43.0,49.0,0.0,1.0,13.0,11.0,8.0,0.0,1.0
S00153370,132,37.0,7.0,27.0,0.0,0.0,73.0,19.0,19.0,0.0,0.0
S00153371,235,224.0,60.0,163.0,0.0,0.0,7.0,3.0,3.0,0.0,2.0
S00153372,236,231.0,69.0,161.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S00153373,204,175.0,59.0,99.0,15.0,4.0,0.0,27.0,26.0,1.0,0.0
S00153374,71,43.0,16.0,15.0,12.0,0.0,23.0,5.0,5.0,0.0,0.0
S00153375,116,101.0,43.0,58.0,0.0,0.0,1.0,14.0,14.0,0.0,0.0
S00153376,102,68.0,34.0,34.0,0.0,0.0,17.0,21.0,21.0,0.0,0.0
S00153377,134,104.0,60.0,44.0,0.0,0.0,21.0,8.0,8.0,0.0,1.0
S00153378,174,165.0,83.0,80.0,0.0,2.0,9.0,4.0,4.0,0.0,2.0
S00153379,62,59.0,17.0,42.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
S00153380,143,137.0,95.0,42.0,0.0,0.0,1.0,7.0,7.0,0.0,0.0
S00153381,189,185.0,49.0,136.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
S00153382,145,57.0,14.0,43.0,0.0,0.0,78.0,13.0,13.0,0.0,1.0
S00153383,117,72.0,16.0,56.0,0.0,0.0,42.0,0.0,0.0,0.0,3.0
S00153384,249,243.0,20.0,210.0,0.0,17.0,0.0,2.0,2.0,0.0,0.0
S00153385,113,111.0,54.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
S00153386,96,41.0,2.0,31.0,0.0,7.0,49.0,4.0,4.0,0.0,4.0
S00153387,115,110.0,1.0,101.0,0.0,8.0,0.0,5.0,5.0,0.0,0.0
S00153388,67,25.0,8.0,10.0,0.0,0.0,37.0,4.0,4.0,0.0,0.0
S00153389,123,118.0,97.0,21.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0
S00153390,118,101.0,50.0,51.0,0.0,0.0,0.0,17.0,17.0,0.0,1.0
S00153391,65,55.0,19.0,36.0,0.0,0.0,2.0,7.0,7.0,0.0,1.0
S00153392,128,107.0,72.0,34.0,0.0,1.0,0.0,21.0,21.0,0.0,0.0
S00153393,108,92.0,29.0,64.0,0.0,0.0,0.0,15.0,15.0,0.0,1.0
S00153394,87,73.0,23.0,50.0,0.0,0.0,0.0,14.0,14.0,0.0,1.0
S00153395,110,108.0,46.0,64.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
S00153396,92,67.0,35.0,32.0,0.0,0.0,0.0,27.0,25.0,4.0,0.0
S00153397,140,134.0,65.0,62.0,0.0,0.0,6.0,3.0,3.0,0.0,1.0
S00153398,134,123.0,41.0,78.0,0.0,2.0,5.0,8.0,8.0,0.0,0.0
S00153399,73,42.0,32.0,10.0,0.0,0.0,8.0,14.0,14.0,0.0,8.0
S00153400,137,133.0,45.0,88.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0
S00153401,292,278.0,29.0,234.0,0.0,12.0,3.0,13.0,13.0,0.0,0.0
S00153402,81,58.0,35.0,23.0,0.0,0.0,3.0,19.0,19.0,0.0,0.0
S00153403,153,105.0,54.0,55.0,0.0,0.0,39.0,9.0,9.0,0.0,0.0
S00153404,245,227.0,27.0,194.0,0.0,6.0,15.0,6.0,6.0,0.0,0.0
S00153405,159,146.0,85.0,61.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0
S00153406,178,95.0,43.0,52.0,0.0,0.0,64.0,16.0,16.0,0.0,3.0
S00153407,238,238.0,26.0,207.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
S00153408,111,98.0,46.0,54.0,0.0,2.0,4.0,5.0,5.0,0.0,0.0
S00153409,71,66.0,33.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S00153410,85,41.0,20.0,21.0,0.0,0.0,28.0,12.0,12.0,0.0,0.0
S00153411,111,72.0,43.0,29.0,0.0,0.0,27.0,8.0,8.0,0.0,3.0
S00153412,64,64.0,29.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S00153413,120,54.0,23.0,27.0,0.0,4.0,56.0,10.0,10.0,0.0,0.0
S00153414,103,93.0,74.0,22.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
S00153415,155,127.0,61.0,66.0,0.0,0.0,12.0,15.0,15.0,0.0,1.0
S00153416,130,94.0,40.0,58.0,0.0,0.0,25.0,7.0,7.0,0.0,0.0
S00153417,90,86.0,14.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
S00153418,143,142.0,80.0,60.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
S00153419,72,68.0,35.0,32.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0
S00153420,254,242.0,52.0,190.0,0.0,0.0,7.0,5.0,4.0,1.0,0.0
S00153421,90,76.0,32.0,40.0,0.0,4.0,4.0,10.0,10.0,0.0,0.0
S00153422,109,106.0,52.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
S00153423,128,123.0,53.0,65.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0
S00153424,100,99.0,35.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
S00153425,78,78.0,41.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
S00153426,83,62.0,17.0,47.0,0.0,0.0,12.0,9.0,9.0,0.0,0.0
S00153427,162,151.0,77.0,66.0,0.0,4.0,2.0,9.0,9.0,0.0,0.0
S00153428,193,193.0,58.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S00153429,116,77.0,41.0,36.0,0.0,0.0,29.0,9.0,9.0,0.0,0.0
S00153430,107,81.0,20.0,61.0,0.0,0.0,22.0,4.0,3.0,1.0,0.0
S00153431,139,123.0,28.0,95.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0
S00153432,94,85.0,56.0,29.0,0.0,0.0,0.0,5.0,2.0,3.0,4.0
S00153433,173,171.0,77.0,94.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0
S00153434,140,128.0,54.0,74.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0
S00153435,108,105.0,64.0,39.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
S00153436,61,60.0,35.0,25.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
S00153437,196,190.0,42.0,141.0,0.0,7.0,3.0,3.0,3.0,0.0,0.0
S00153438,89,80.0,42.0,38.0,0.0,0.0,1.0,8.0,8.0,0.0,0.0
S00153439,148,148.0,36.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S00153440,179,173.0,91.0,82.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0
S00153441,202,190.0,61.0,129.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0
S00153442,147,143.0,88.0,59.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
S00153443,70,58.0,36.0,21.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0
S00153444,91,87.0,65.0,22.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0
S00153445,122,91.0,44.0,43.0,0.0,0.0,15.0,12.0,12.0,0.0,0.0
S00153446,194,191.0,112.0,73.0,2.0,4.0,0.0,3.0,3.0,0.0,0.0
S00153447,109,107.0,56.0,51.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
S00153448,205,195.0,54.0,139.0,0.0,0.0,4.0,8.0,8.0,0.0,0.0
S00153449,151,141.0,41.0,100.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0
S00153450,117,109.0,51.0,54.0,0.0,4.0,0.0,4.0,4.0,0.0,7.0
S00153451,69,61.0,27.0,33.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
S00153452,166,166.0,25.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S00153453,150,148.0,17.0,128.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S00153454,105,103.0,47.0,56.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
S00153455,72,65.0,23.0,42.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0
S00153456,131,114.0,8.0,99.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0
S00153457,121,116.0,51.0,66.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
S00153458,65,27.0,11.0,16.0,0.0,0.0,37.0,0.0,0.0,0.0,2.0
S00153459,144,140.0,8.0,121.0,0.0,10.0,0.0,4.0,4.0,0.0,0.0
S00153460,215,203.0,72.0,131.0,0.0,0.0,5.0,10.0,10.0,0.0,0.0
S00153461,121,115.0,11.0,101.0,0.0,3.0,0.0,6.0,6.0,0.0,0.0
S00153462,123,121.0,46.0,72.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
S00153463,86,81.0,20.0,59.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0
S00153464,105,55.0,22.0,33.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0
S00153465,168,162.0,55.0,101.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0
S00153466,157,147.0,12.0,133.0,0.0,2.0,6.0,2.0,2.0,0.0,0.0
S00153467,159,145.0,58.0,87.0,0.0,0.0,2.0,8.0,4.0,4.0,3.0
S00153468,100,37.0,7.0,32.0,2.0,0.0,54.0,6.0,6.0,0.0,0.0
S00153469,125,61.0,24.0,37.0,0.0,0.0,59.0,3.0,0.0,1.0,1.0
S00153470,112,52.0,14.0,38.0,0.0,0.0,31.0,16.0,16.0,0.0,13.0
S00153471,113,77.0,12.0,62.0,0.0,0.0,32.0,2.0,2.0,0.0,1.0
S00153472,184,70.0,19.0,53.0,0.0,0.0,110.0,0.0,0.0,0.0,3.0
S00153473,121,120.0,12.0,108.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
S00153474,91,91.0,53.0,36.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
S00153475,146,77.0,42.0,31.0,0.0,0.0,64.0,5.0,4.0,3.0,0.0
S00153476,173,111.0,48.0,63.0,0.0,0.0,54.0,7.0,7.0,0.0,1.0
S00153477,111,101.0,58.0,43.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0
S00153478,171,99.0,43.0,55.0,0.0,1.0,53.0,19.0,19.0,0.0,0.0
S00153479,111,57.0,23.0,34.0,0.0,0.0,52.0,2.0,2.0,0.0,0.0
S00153480,181,76.0,31.0,45.0,0.0,0.0,95.0,6.0,6.0,0.0,4.0
S00153481,225,46.0,11.0,35.0,0.0,0.0,157.0,23.0,23.0,0.0,0.0
S00153482,67,44.0,20.0,23.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0
S00153483,120,81.0,36.0,38.0,0.0,7.0,39.0,0.0,0.0,0.0,0.0
S00153484,152,129.0,82.0,47.0,0.0,0.0,13.0,4.0,4.0,0.0,6.0
S00153485,159,78.0,46.0,32.0,0.0,0.0,75.0,4.0,4.0,0.0,0.0
S00153486,94,17.0,8.0,10.0,0.0,1.0,64.0,11.0,11.0,0.0,0.0
S00153487,94,71.0,25.0,46.0,0.0,0.0,16.0,6.0,6.0,0.0,0.0
S00153488,116,76.0,45.0,28.0,0.0,2.0,33.0,7.0,7.0,0.0,0.0
S00153489,151,151.0,16.0,124.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
S00153490,102,93.0,42.0,51.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
S00153491,125,77.0,44.0,34.0,0.0,0.0,46.0,2.0,2.0,0.0,5.0
S00153492,110,42.0,23.0,16.0,0.0,0.0,66.0,1.0,1.0,0.0,1.0
S00153493,103,30.0,30.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,9.0
S00153494,115,109.0,48.0,61.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0
S00153495,119,53.0,19.0,36.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0
S00153496,169,80.0,55.0,24.0,0.0,2.0,87.0,0.0,0.0,0.0,2.0
S00153497,125,120.0,31.0,89.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
S00153498,98,90.0,44.0,46.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0
S00153499,119,105.0,58.0,46.0,0.0,0.0,10.0,3.0,3.0,0.0,1.0
S00153500,63,44.0,13.0,31.0,0.0,0.0,13.0,1.0,1.0,0.0,5.0
S00153501,93,89.0,28.0,59.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
S00153502,69,15.0,9.0,6.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0
S00153503,95,46.0,25.0,23.0,0.0,0.0,43.0,3.0,3.0,0.0,0.0
S00153504,167,59.0,26.0,37.0,0.0,0.0,97.0,11.0,11.0,0.0,0.0
S00153505,96,91.0,36.0,55.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
S00153506,121,109.0,15.0,94.0,0.0,0.0,5.0,7.0,7.0,0.0,0.0
S00153507,138,120.0,29.0,87.0,0.0,1.0,0.0,18.0,18.0,0.0,0.0
S00153508,114,62.0,24.0,40.0,1.0,0.0,43.0,3.0,3.0,0.0,0.0
S00153509,92,83.0,21.0,62.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0
S00153510,132,28.0,11.0,17.0,0.0,0.0,100.0,2.0,2.0,0.0,0.0
S00153511,169,99.0,35.0,62.0,0.0,2.0,63.0,5.0,5.0,0.0,0.0
S00153512,103,59.0,23.0,36.0,0.0,0.0,36.0,11.0,11.0,0.0,0.0
S00153513,183,93.0,50.0,43.0,0.0,0.0,82.0,4.0,4.0,0.0,0.0
S00153514,171,139.0,61.0,79.0,0.0,0.0,22.0,5.0,5.0,0.0,1.0
S00153515,107,75.0,33.0,42.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0
S00153516,183,161.0,77.0,84.0,0.0,0.0,8.0,7.0,7.0,0.0,8.0
S00153517,97,95.0,55.0,37.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0
S00153518,103,95.0,44.0,50.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0
S00153519,160,131.0,58.0,73.0,0.0,0.0,22.0,5.0,5.0,0.0,2.0
S00153520,153,128.0,65.0,64.0,0.0,0.0,19.0,7.0,7.0,0.0,0.0
S00153521,79,27.0,23.0,8.0,0.0,0.0,53.0,3.0,3.0,0.0,3.0
S00153522,67,60.0,28.0,32.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0
S00153523,151,77.0,42.0,35.0,0.0,0.0,74.0,0.0,0.0,0.0,2.0
S00153524,127,84.0,43.0,38.0,0.0,0.0,36.0,5.0,5.0,0.0,0.0
S00153525,97,54.0,29.0,25.0,0.0,0.0,35.0,8.0,8.0,0.0,0.0
S00153526,132,74.0,28.0,46.0,0.0,0.0,47.0,7.0,7.0,0.0,4.0
S00153527,111,36.0,14.0,22.0,0.0,0.0,71.0,8.0,8.0,0.0,0.0
S00153528,114,72.0,28.0,44.0,0.0,0.0,30.0,8.0,2.0,6.0,0.0
S00153529,119,35.0,20.0,15.0,0.0,0.0,74.0,6.0,6.0,0.0,0.0
S00153530,106,30.0,9.0,17.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0
S00153531,144,51.0,18.0,33.0,0.0,0.0,92.0,0.0,0.0,0.0,2.0
S00153532,65,29.0,21.0,8.0,0.0,0.0,29.0,11.0,11.0,0.0,0.0
S00153533,113,21.0,4.0,17.0,0.0,0.0,84.0,4.0,4.0,0.0,0.0
S00153534,112,31.0,10.0,24.0,0.0,0.0,75.0,3.0,3.0,0.0,5.0
S00153535,110,74.0,36.0,37.0,0.0,0.0,30.0,3.0,3.0,0.0,3.0
S00153536,100,50.0,30.0,20.0,0.0,0.0,45.0,3.0,3.0,0.0,2.0
S00153537,131,57.0,33.0,21.0,0.0,0.0,65.0,10.0,10.0,0.0,0.0
S00153538,131,117.0,57.0,60.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0
S00153539,76,42.0,30.0,10.0,0.0,0.0,18.0,20.0,20.0,0.0,0.0
S00153540,131,95.0,71.0,27.0,0.0,0.0,0.0,27.0,24.0,5.0,5.0
S00153541,157,97.0,50.0,50.0,0.0,0.0,9.0,46.0,46.0,0.0,3.0
S00153542,141,88.0,69.0,23.0,0.0,0.0,3.0,47.0,47.0,0.0,1.0
S00153543,146,130.0,73.0,57.0,0.0,0.0,4.0,12.0,11.0,1.0,0.0
S00153544,142,18.0,4.0,13.0,0.0,0.0,125.0,3.0,3.0,0.0,0.0
S00153545,105,72.0,52.0,23.0,0.0,0.0,26.0,7.0,7.0,0.0,0.0
S00153546,79,61.0,32.0,31.0,0.0,0.0,10.0,9.0,9.0,0.0,0.0
S00153547,125,77.0,27.0,46.0,1.0,1.0,16.0,27.0,24.0,3.0,6.0
S00153548,147,38.0,27.0,11.0,0.0,0.0,92.0,17.0,16.0,2.0,0.0
S00153549,66,57.0,36.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
S00153550,105,72.0,45.0,29.0,0.0,2.0,6.0,27.0,27.0,0.0,0.0
S00153551,165,154.0,71.0,83.0,0.0,0.0,0.0,7.0,7.0,0.0,4.0
S00153552,63,49.0,29.0,20.0,0.0,0.0,3.0,5.0,5.0,0.0,4.0
S00153553,180,168.0,63.0,105.0,0.0,0.0,3.0,9.0,9.0,0.0,0.0
S00153554,101,80.0,63.0,21.0,0.0,0.0,10.0,11.0,11.0,0.0,0.0
S00153555,86,53.0,26.0,24.0,2.0,2.0,11.0,18.0,18.0,0.0,0.0
S00153556,83,61.0,31.0,29.0,0.0,0.0,8.0,15.0,15.0,0.0,1.0
S00153557,109,78.0,43.0,35.0,0.0,0.0,20.0,10.0,10.0,0.0,2.0
S00153558,129,98.0,57.0,41.0,0.0,0.0,15.0,10.0,10.0,0.0,4.0
S00153559,116,111.0,67.0,45.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
S00153560,72,30.0,14.0,16.0,0.0,0.0,31.0,11.0,11.0,0.0,0.0
S00153561,111,90.0,55.0,33.0,0.0,0.0,12.0,6.0,6.0,0.0,0.0
S00153562,93,69.0,33.0,40.0,0.0,0.0,21.0,3.0,3.0,0.0,0.0
S00153563,172,168.0,72.0,96.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
S00153564,159,83.0,56.0,27.0,0.0,0.0,7.0,52.0,51.0,1.0,16.0
S00153565,73,39.0,11.0,17.0,3.0,0.0,22.0,15.0,15.0,0.0,0.0
S00153566,104,68.0,27.0,45.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0
S00153567,96,65.0,32.0,32.0,0.0,0.0,25.0,11.0,11.0,0.0,0.0
S00153568,97,71.0,18.0,53.0,0.0,0.0,2.0,20.0,20.0,0.0,2.0
S00153569,102,82.0,31.0,51.0,0.0,0.0,3.0,17.0,12.0,5.0,0.0
S00153570,171,118.0,74.0,44.0,0.0,0.0,22.0,29.0,28.0,1.0,0.0
S00153571,86,72.0,45.0,25.0,0.0,1.0,6.0,9.0,7.0,0.0,0.0
S00153572,115,110.0,48.0,62.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S00153573,114,100.0,42.0,49.0,0.0,3.0,10.0,7.0,7.0,0.0,0.0
S00153574,82,62.0,33.0,29.0,0.0,0.0,6.0,14.0,14.0,0.0,0.0
S00153575,114,80.0,47.0,37.0,0.0,0.0,21.0,10.0,10.0,0.0,4.0
S00153576,88,55.0,30.0,26.0,0.0,0.0,21.0,12.0,11.0,1.0,0.0
S00153577,77,40.0,18.0,22.0,0.0,0.0,19.0,18.0,18.0,0.0,0.0
S00153578,152,90.0,43.0,45.0,0.0,0.0,39.0,21.0,18.0,3.0,2.0
S00153579,90,75.0,32.0,40.0,0.0,1.0,0.0,10.0,10.0,0.0,0.0
S00153580,93,59.0,24.0,35.0,0.0,0.0,26.0,6.0,6.0,0.0,0.0
S00153581,158,152.0,56.0,96.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0
S00153582,112,29.0,19.0,9.0,0.0,1.0,68.0,15.0,15.0,0.0,0.0
S00153583,74,32.0,16.0,20.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0
S00153584,68,51.0,22.0,31.0,0.0,1.0,13.0,4.0,3.0,1.0,0.0
S00153585,97,77.0,40.0,37.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0
S00153586,82,77.0,34.0,43.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S00153587,80,32.0,21.0,11.0,0.0,0.0,40.0,8.0,8.0,0.0,0.0
S00153588,90,90.0,54.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
S00153589,117,100.0,44.0,50.0,7.0,3.0,0.0,12.0,12.0,0.0,1.0
S00153590,74,56.0,37.0,21.0,0.0,0.0,13.0,7.0,7.0,0.0,0.0
S00153591,90,85.0,49.0,37.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
S00153592,63,51.0,46.0,7.0,0.0,0.0,2.0,9.0,9.0,0.0,2.0
S00153593,165,109.0,81.0,28.0,0.0,0.0,3.0,51.0,51.0,0.0,2.0
S00153594,129,66.0,24.0,42.0,0.0,0.0,43.0,20.0,20.0,0.0,0.0
S00153595,105,93.0,45.0,44.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0
S00153596,100,95.0,54.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
S00153597,165,134.0,76.0,61.0,0.0,4.0,0.0,23.0,23.0,0.0,0.0
S00153598,85,80.0,43.0,37.0,0.0,0.0,3.0,8.0,8.0,0.0,0.0
S00153599,110,101.0,32.0,69.0,0.0,0.0,1.0,7.0,7.0,0.0,2.0
S00153600,131,125.0,81.0,44.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0
S00153601,109,105.0,49.0,56.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
S00153602,66,44.0,34.0,7.0,0.0,0.0,13.0,9.0,9.0,0.0,0.0
S00153603,117,104.0,49.0,57.0,0.0,0.0,3.0,10.0,10.0,0.0,0.0
S00153604,94,52.0,24.0,28.0,0.0,0.0,30.0,8.0,8.0,0.0,0.0
S00153605,100,97.0,46.0,50.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0
S00153606,141,130.0,73.0,57.0,0.0,0.0,3.0,8.0,8.0,0.0,0.0
S00153607,155,149.0,59.0,90.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0
S00153608,161,103.0,53.0,49.0,4.0,0.0,41.0,14.0,14.0,0.0,2.0
S00153609,100,94.0,54.0,40.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0
S00153610,195,189.0,62.0,123.0,0.0,7.0,2.0,4.0,4.0,0.0,0.0
S00153611,131,121.0,54.0,67.0,0.0,0.0,6.0,4.0,4.0,0.0,0.0
S00153612,71,57.0,43.0,17.0,0.0,0.0,0.0,12.0,12.0,0.0,1.0
S00153613,167,142.0,51.0,89.0,0.0,2.0,7.0,16.0,16.0,0.0,2.0
S00153614,115,91.0,70.0,20.0,0.0,0.0,13.0,14.0,14.0,0.0,2.0
S00153615,140,112.0,76.0,36.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0
S00153616,122,85.0,43.0,42.0,0.0,0.0,2.0,35.0,35.0,0.0,0.0
S00153617,120,110.0,88.0,25.0,0.0,0.0,4.0,7.0,7.0,0.0,0.0
S00153618,171,131.0,85.0,49.0,0.0,0.0,5.0,34.0,29.0,5.0,1.0
S00153619,155,82.0,62.0,13.0,5.0,2.0,0.0,63.0,63.0,0.0,10.0
S00153620,142,130.0,66.0,55.0,8.0,0.0,7.0,4.0,4.0,0.0,1.0
S00153621,73,59.0,34.0,22.0,3.0,0.0,9.0,3.0,3.0,0.0,0.0
S00153622,140,114.0,60.0,54.0,0.0,0.0,17.0,9.0,8.0,1.0,0.0
S00153623,149,142.0,91.0,51.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0
S00153624,99,75.0,49.0,25.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0
S00153625,134,124.0,57.0,67.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0
S00153626,110,76.0,45.0,29.0,0.0,2.0,2.0,29.0,29.0,0.0,3.0
S00153627,91,74.0,33.0,41.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0
