OA,UV7030001,UV7030002,UV7030003,UV7030004,UV7030005,UV7030006,UV7030007,UV7030008,UV7030009,UV7030010,UV7030011
S00137166,35.0,10.0,5.0,7.0,6.0,2.0,1.0,0.0,0.0,0.0,4.0
S00137167,74.0,23.0,4.0,10.0,23.0,2.0,4.0,0.0,0.0,1.0,6.0
S00137168,47.0,23.0,4.0,8.0,9.0,3.0,0.0,0.0,0.0,0.0,3.0
S00137169,63.0,20.0,5.0,16.0,8.0,8.0,1.0,0.0,1.0,0.0,5.0
S00137170,105.0,36.0,9.0,16.0,17.0,12.0,2.0,0.0,0.0,1.0,18.0
S00137171,31.0,6.0,4.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,6.0
S00137172,80.0,22.0,5.0,10.0,20.0,6.0,0.0,1.0,1.0,0.0,16.0
S00137173,84.0,23.0,10.0,12.0,24.0,1.0,2.0,0.0,0.0,0.0,14.0
S00137174,79.0,33.0,0.0,1.0,28.0,9.0,1.0,0.0,0.0,1.0,5.0
S00137175,94.0,26.0,12.0,20.0,18.0,6.0,0.0,0.0,0.0,0.0,12.0
S00137176,64.0,15.0,0.0,3.0,20.0,17.0,0.0,0.0,1.0,1.0,8.0
S00137177,49.0,12.0,2.0,10.0,13.0,4.0,0.0,0.0,0.0,0.0,8.0
S00137178,37.0,12.0,4.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0
S00137179,108.0,36.0,8.0,16.0,25.0,8.0,5.0,0.0,0.0,3.0,9.0
S00137180,86.0,31.0,2.0,4.0,7.0,32.0,1.0,0.0,0.0,1.0,4.0
S00137181,66.0,14.0,8.0,5.0,15.0,11.0,1.0,0.0,0.0,0.0,16.0
S00137182,47.0,7.0,5.0,5.0,12.0,5.0,1.0,0.0,0.0,0.0,10.0
S00137183,83.0,20.0,6.0,16.0,23.0,8.0,2.0,0.0,0.0,0.0,10.0
S00137184,41.0,10.0,1.0,3.0,9.0,12.0,1.0,0.0,1.0,2.0,3.0
S00137185,84.0,24.0,10.0,16.0,18.0,6.0,0.0,0.0,0.0,2.0,8.0
S00137186,127.0,31.0,3.0,29.0,26.0,9.0,2.0,0.0,3.0,0.0,21.0
S00137187,106.0,33.0,12.0,15.0,20.0,11.0,3.0,0.0,0.0,0.0,17.0
S00137188,68.0,19.0,2.0,8.0,18.0,6.0,0.0,0.0,0.0,1.0,14.0
S00137189,35.0,13.0,0.0,2.0,5.0,12.0,1.0,0.0,0.0,0.0,2.0
S00137190,47.0,15.0,4.0,2.0,5.0,17.0,0.0,2.0,0.0,0.0,4.0
S00137191,99.0,34.0,4.0,7.0,22.0,17.0,1.0,0.0,2.0,0.0,13.0
S00137192,48.0,11.0,3.0,1.0,6.0,19.0,0.0,0.0,1.0,0.0,6.0
S00137193,43.0,8.0,3.0,11.0,7.0,6.0,1.0,1.0,1.0,0.0,4.0
S00137194,74.0,20.0,10.0,9.0,13.0,11.0,0.0,0.0,0.0,0.0,9.0
S00137195,72.0,13.0,4.0,15.0,19.0,6.0,3.0,2.0,0.0,0.0,7.0
S00137196,56.0,11.0,5.0,2.0,14.0,16.0,0.0,0.0,0.0,1.0,6.0
S00137197,112.0,28.0,9.0,18.0,39.0,6.0,0.0,0.0,2.0,1.0,11.0
S00137198,79.0,20.0,7.0,12.0,25.0,4.0,2.0,0.0,0.0,1.0,8.0
S00137199,50.0,17.0,0.0,4.0,5.0,13.0,1.0,0.0,0.0,0.0,9.0
S00137200,47.0,9.0,7.0,7.0,12.0,2.0,5.0,0.0,0.0,0.0,5.0
S00137201,61.0,10.0,5.0,6.0,21.0,10.0,0.0,0.0,0.0,0.0,10.0
S00137202,74.0,24.0,2.0,5.0,19.0,6.0,2.0,1.0,4.0,0.0,10.0
S00137203,111.0,33.0,3.0,14.0,28.0,16.0,0.0,2.0,0.0,1.0,19.0
S00137204,35.0,8.0,4.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,10.0
S00137205,73.0,18.0,0.0,1.0,12.0,22.0,0.0,0.0,0.0,0.0,16.0
S00137206,64.0,17.0,1.0,3.0,8.0,25.0,0.0,0.0,0.0,0.0,10.0
S00137207,35.0,13.0,2.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,6.0
S00137208,25.0,2.0,3.0,6.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0
S00137209,44.0,15.0,2.0,1.0,8.0,13.0,1.0,1.0,0.0,2.0,6.0
S00137210,62.0,21.0,5.0,3.0,10.0,6.0,0.0,1.0,0.0,0.0,15.0
S00137211,74.0,17.0,0.0,11.0,24.0,8.0,0.0,0.0,0.0,1.0,14.0
S00137212,34.0,8.0,1.0,2.0,14.0,4.0,0.0,0.0,1.0,0.0,7.0
S00137213,75.0,25.0,3.0,11.0,22.0,9.0,1.0,0.0,0.0,0.0,6.0
S00137214,78.0,24.0,6.0,0.0,9.0,24.0,0.0,0.0,4.0,1.0,13.0
S00137215,30.0,16.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0
S00137216,43.0,8.0,4.0,11.0,7.0,6.0,0.0,0.0,0.0,0.0,2.0
S00137217,43.0,10.0,6.0,4.0,5.0,13.0,0.0,0.0,0.0,0.0,4.0
S00137218,52.0,19.0,3.0,7.0,11.0,8.0,0.0,0.0,0.0,4.0,3.0
S00137219,42.0,12.0,5.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,7.0
S00137220,37.0,3.0,4.0,7.0,6.0,12.0,0.0,0.0,0.0,0.0,7.0
S00137221,50.0,12.0,1.0,3.0,9.0,17.0,0.0,0.0,0.0,0.0,8.0
S00137222,44.0,13.0,2.0,6.0,15.0,3.0,0.0,0.0,0.0,1.0,4.0
S00137223,30.0,8.0,1.0,1.0,3.0,10.0,1.0,0.0,0.0,0.0,7.0
S00137224,32.0,8.0,3.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,5.0
S00137225,44.0,14.0,1.0,8.0,12.0,8.0,0.0,0.0,0.0,1.0,7.0
S00137226,42.0,12.0,2.0,11.0,8.0,8.0,2.0,0.0,0.0,0.0,5.0
S00137227,46.0,22.0,4.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,3.0
S00137228,54.0,8.0,4.0,8.0,15.0,8.0,0.0,0.0,1.0,0.0,9.0
S00137229,69.0,27.0,3.0,11.0,14.0,6.0,1.0,0.0,2.0,0.0,7.0
S00137230,56.0,12.0,1.0,5.0,8.0,26.0,0.0,0.0,0.0,1.0,3.0
S00137231,49.0,11.0,3.0,10.0,13.0,6.0,0.0,0.0,0.0,0.0,6.0
S00137232,31.0,9.0,2.0,1.0,1.0,11.0,0.0,1.0,1.0,0.0,7.0
S00137233,63.0,25.0,3.0,0.0,6.0,24.0,0.0,0.0,0.0,1.0,11.0
S00137234,48.0,21.0,2.0,1.0,6.0,14.0,0.0,0.0,0.0,0.0,6.0
S00137235,38.0,13.0,6.0,5.0,4.0,9.0,0.0,0.0,0.0,0.0,3.0
S00137236,55.0,13.0,2.0,5.0,18.0,10.0,2.0,0.0,0.0,1.0,3.0
S00137237,38.0,9.0,3.0,0.0,1.0,17.0,0.0,2.0,0.0,1.0,1.0
S00137238,35.0,8.0,0.0,2.0,15.0,4.0,0.0,0.0,0.0,3.0,6.0
S00137239,46.0,15.0,3.0,2.0,7.0,11.0,2.0,0.0,0.0,1.0,4.0
S00137240,77.0,27.0,1.0,15.0,20.0,5.0,0.0,0.0,1.0,0.0,6.0
S00137241,42.0,25.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,2.0
S00137242,43.0,10.0,5.0,2.0,4.0,11.0,0.0,0.0,1.0,1.0,8.0
S00137243,50.0,16.0,2.0,2.0,8.0,16.0,0.0,0.0,2.0,0.0,6.0
S00137244,60.0,13.0,1.0,3.0,9.0,25.0,1.0,1.0,0.0,0.0,9.0
S00137245,48.0,16.0,3.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,11.0
S00137246,77.0,18.0,5.0,9.0,32.0,6.0,0.0,0.0,0.0,0.0,9.0
S00137247,80.0,27.0,3.0,6.0,16.0,5.0,2.0,0.0,2.0,2.0,17.0
S00137248,63.0,12.0,0.0,8.0,17.0,15.0,0.0,0.0,0.0,0.0,9.0
S00137249,44.0,7.0,1.0,5.0,16.0,5.0,0.0,0.0,0.0,0.0,7.0
S00137250,47.0,12.0,1.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,7.0
S00137251,141.0,26.0,4.0,13.0,43.0,18.0,0.0,2.0,1.0,2.0,32.0
S00137252,54.0,15.0,2.0,2.0,11.0,17.0,0.0,0.0,0.0,0.0,10.0
S00137253,89.0,20.0,5.0,9.0,25.0,12.0,0.0,0.0,0.0,0.0,15.0
S00137254,47.0,7.0,1.0,7.0,11.0,7.0,1.0,1.0,0.0,0.0,13.0
S00137255,67.0,32.0,2.0,9.0,13.0,4.0,1.0,0.0,0.0,0.0,8.0
S00137256,40.0,9.0,4.0,1.0,8.0,11.0,0.0,0.0,0.0,0.0,7.0
S00137257,83.0,13.0,5.0,12.0,32.0,9.0,0.0,0.0,0.0,0.0,9.0
S00137258,77.0,20.0,5.0,3.0,10.0,26.0,3.0,0.0,1.0,2.0,7.0
S00137259,65.0,11.0,6.0,1.0,13.0,21.0,0.0,0.0,0.0,0.0,13.0
S00137260,80.0,27.0,3.0,7.0,16.0,9.0,4.0,0.0,0.0,2.0,15.0
S00137261,30.0,8.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,2.0
S00137262,60.0,18.0,2.0,11.0,17.0,4.0,0.0,0.0,0.0,2.0,7.0
S00137263,93.0,33.0,3.0,7.0,21.0,6.0,2.0,0.0,0.0,1.0,20.0
S00137264,50.0,10.0,4.0,1.0,8.0,14.0,0.0,0.0,0.0,0.0,15.0
S00137265,67.0,17.0,2.0,5.0,9.0,20.0,1.0,0.0,0.0,2.0,11.0
S00137266,82.0,20.0,0.0,6.0,26.0,13.0,0.0,0.0,0.0,0.0,12.0
S00137267,99.0,31.0,2.0,12.0,29.0,6.0,3.0,0.0,0.0,2.0,15.0
S00137268,36.0,15.0,1.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,3.0
S00137269,71.0,24.0,0.0,12.0,15.0,9.0,0.0,0.0,0.0,0.0,11.0
S00137270,61.0,21.0,2.0,4.0,6.0,10.0,0.0,3.0,2.0,2.0,8.0
S00137271,61.0,11.0,3.0,4.0,18.0,0.0,3.0,1.0,3.0,2.0,14.0
S00137272,45.0,10.0,3.0,0.0,15.0,1.0,5.0,2.0,1.0,2.0,5.0
S00137273,52.0,8.0,6.0,4.0,12.0,1.0,0.0,2.0,1.0,4.0,18.0
S00137274,25.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,12.0
S00137275,59.0,16.0,0.0,24.0,0.0,2.0,5.0,0.0,0.0,4.0,10.0
S00137276,56.0,14.0,2.0,29.0,0.0,1.0,2.0,0.0,0.0,1.0,7.0
S00137277,72.0,15.0,6.0,2.0,16.0,4.0,6.0,4.0,0.0,4.0,14.0
S00137278,63.0,19.0,19.0,10.0,0.0,0.0,4.0,2.0,0.0,2.0,9.0
S00137279,42.0,6.0,19.0,2.0,0.0,3.0,1.0,0.0,1.0,3.0,7.0
S00137280,53.0,5.0,25.0,4.0,0.0,4.0,4.0,0.0,0.0,2.0,14.0
S00137281,53.0,21.0,4.0,0.0,16.0,1.0,2.0,2.0,0.0,2.0,6.0
S00137282,52.0,20.0,4.0,9.0,0.0,4.0,3.0,1.0,3.0,0.0,10.0
S00137283,47.0,9.0,4.0,0.0,17.0,3.0,1.0,0.0,1.0,4.0,9.0
S00137284,94.0,24.0,4.0,25.0,0.0,6.0,7.0,2.0,5.0,4.0,17.0
S00137285,42.0,17.0,2.0,0.0,8.0,1.0,2.0,1.0,2.0,2.0,9.0
S00137286,75.0,14.0,25.0,9.0,0.0,1.0,2.0,4.0,1.0,3.0,15.0
S00137287,56.0,20.0,3.0,0.0,0.0,11.0,1.0,2.0,6.0,2.0,12.0
S00137288,63.0,11.0,1.0,1.0,21.0,2.0,3.0,2.0,1.0,3.0,19.0
S00137289,67.0,15.0,0.0,31.0,0.0,2.0,5.0,3.0,0.0,1.0,10.0
S00137290,70.0,25.0,26.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,7.0
S00137291,56.0,10.0,5.0,2.0,13.0,0.0,6.0,4.0,1.0,5.0,5.0
S00137292,31.0,5.0,11.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0
S00137293,74.0,14.0,34.0,1.0,2.0,2.0,1.0,0.0,4.0,3.0,12.0
S00137294,69.0,11.0,4.0,0.0,23.0,0.0,6.0,2.0,1.0,5.0,16.0
S00137295,70.0,21.0,20.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0
S00137296,65.0,14.0,2.0,25.0,0.0,2.0,0.0,0.0,1.0,4.0,18.0
S00137297,64.0,14.0,28.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,12.0
S00137298,43.0,14.0,10.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
S00137299,46.0,9.0,2.0,0.0,14.0,0.0,3.0,1.0,4.0,2.0,9.0
S00137300,52.0,0.0,25.0,6.0,0.0,3.0,4.0,1.0,0.0,0.0,16.0
S00137301,40.0,11.0,12.0,2.0,0.0,4.0,2.0,0.0,0.0,3.0,7.0
S00137302,51.0,15.0,22.0,3.0,0.0,2.0,4.0,1.0,0.0,3.0,3.0
S00137303,36.0,9.0,15.0,6.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0
S00137304,65.0,17.0,0.0,8.0,6.0,4.0,9.0,2.0,2.0,0.0,13.0
S00137305,84.0,8.0,5.0,0.0,29.0,5.0,5.0,0.0,4.0,7.0,23.0
S00137306,70.0,15.0,30.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,9.0
S00137307,79.0,20.0,35.0,3.0,1.0,1.0,3.0,0.0,3.0,3.0,10.0
S00137308,49.0,14.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0
S00137309,61.0,14.0,27.0,5.0,2.0,3.0,2.0,0.0,0.0,1.0,7.0
S00137310,45.0,7.0,21.0,2.0,0.0,2.0,6.0,2.0,0.0,3.0,6.0
S00137311,57.0,20.0,16.0,4.0,0.0,1.0,2.0,4.0,0.0,1.0,9.0
S00137312,55.0,9.0,28.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,9.0
S00137313,34.0,6.0,10.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,7.0
S00137314,17.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0
S00137315,20.0,5.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0
S00137316,64.0,8.0,28.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,16.0
S00137317,43.0,13.0,16.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,6.0
S00137318,40.0,7.0,19.0,2.0,0.0,3.0,0.0,0.0,1.0,3.0,8.0
S00137319,70.0,19.0,14.0,0.0,1.0,0.0,2.0,2.0,2.0,7.0,18.0
S00137320,60.0,18.0,0.0,3.0,13.0,4.0,0.0,2.0,4.0,2.0,15.0
S00137321,84.0,19.0,35.0,2.0,0.0,2.0,4.0,3.0,2.0,2.0,16.0
S00137322,55.0,14.0,15.0,1.0,4.0,4.0,4.0,0.0,1.0,0.0,14.0
S00137323,34.0,9.0,16.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,5.0
S00137324,10.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0
S00137325,49.0,10.0,27.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,6.0
S00137326,84.0,17.0,46.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,13.0
S00137327,42.0,13.0,21.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0
S00137328,61.0,14.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,12.0
S00137329,32.0,4.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,9.0
S00137330,75.0,19.0,28.0,7.0,2.0,2.0,0.0,1.0,0.0,0.0,17.0
S00137331,74.0,16.0,29.0,0.0,1.0,5.0,5.0,2.0,2.0,0.0,14.0
S00137332,73.0,20.0,35.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,9.0
S00137333,53.0,10.0,13.0,10.0,0.0,2.0,1.0,0.0,4.0,3.0,7.0
S00137334,25.0,2.0,9.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,9.0
S00137335,79.0,19.0,28.0,2.0,0.0,1.0,11.0,0.0,4.0,3.0,12.0
S00137336,40.0,7.0,12.0,0.0,0.0,2.0,0.0,2.0,2.0,5.0,11.0
S00137337,65.0,17.0,20.0,11.0,2.0,1.0,1.0,2.0,1.0,0.0,10.0
S00137338,53.0,9.0,22.0,1.0,0.0,0.0,7.0,1.0,4.0,0.0,11.0
S00137339,16.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
S00137340,60.0,16.0,23.0,2.0,0.0,5.0,2.0,0.0,1.0,4.0,9.0
S00137341,76.0,16.0,37.0,0.0,0.0,2.0,6.0,1.0,2.0,3.0,13.0
S00137342,29.0,1.0,11.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,5.0
S00137343,87.0,23.0,37.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,18.0
S00137344,35.0,11.0,4.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,13.0
S00137345,56.0,8.0,34.0,0.0,0.0,4.0,3.0,1.0,2.0,1.0,9.0
S00137346,53.0,10.0,18.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,15.0
S00137347,40.0,10.0,4.0,1.0,5.0,3.0,1.0,0.0,0.0,5.0,8.0
S00137348,41.0,11.0,7.0,2.0,1.0,0.0,6.0,4.0,0.0,0.0,10.0
S00137349,38.0,6.0,12.0,9.0,0.0,4.0,2.0,0.0,1.0,2.0,3.0
S00137350,31.0,7.0,4.0,0.0,5.0,3.0,4.0,1.0,0.0,2.0,10.0
S00137351,30.0,9.0,14.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0
S00137352,46.0,6.0,1.0,1.0,2.0,6.0,3.0,2.0,6.0,4.0,14.0
S00137353,27.0,7.0,14.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0
S00137354,29.0,6.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
S00137355,38.0,9.0,16.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0
S00137356,74.0,12.0,32.0,1.0,1.0,0.0,6.0,2.0,2.0,1.0,19.0
S00137357,39.0,3.0,11.0,9.0,0.0,3.0,2.0,0.0,0.0,1.0,10.0
S00137358,78.0,18.0,25.0,1.0,2.0,3.0,5.0,2.0,3.0,2.0,20.0
S00137359,42.0,12.0,3.0,3.0,1.0,4.0,4.0,0.0,2.0,3.0,10.0
S00137360,53.0,7.0,10.0,5.0,0.0,4.0,4.0,0.0,1.0,0.0,18.0
S00137361,35.0,6.0,6.0,1.0,0.0,7.0,2.0,0.0,2.0,2.0,8.0
S00137362,84.0,5.0,40.0,1.0,1.0,1.0,5.0,1.0,3.0,7.0,18.0
S00137363,63.0,22.0,18.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,9.0
S00137364,48.0,13.0,4.0,3.0,5.0,4.0,4.0,2.0,0.0,4.0,7.0
S00137365,71.0,20.0,0.0,12.0,10.0,4.0,5.0,1.0,5.0,0.0,15.0
S00137366,50.0,11.0,7.0,3.0,0.0,6.0,4.0,0.0,1.0,4.0,12.0
S00137367,114.0,23.0,9.0,23.0,3.0,7.0,8.0,1.0,4.0,6.0,34.0
S00137368,30.0,6.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,2.0,6.0
S00137369,65.0,10.0,24.0,9.0,0.0,1.0,4.0,0.0,0.0,0.0,16.0
S00137370,30.0,3.0,4.0,0.0,0.0,5.0,5.0,0.0,6.0,1.0,7.0
S00137371,32.0,6.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0
S00137372,40.0,7.0,5.0,2.0,3.0,9.0,1.0,3.0,4.0,2.0,7.0
S00137373,94.0,19.0,37.0,1.0,2.0,1.0,9.0,3.0,5.0,0.0,19.0
S00137374,30.0,5.0,7.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0
S00137375,74.0,20.0,12.0,9.0,6.0,5.0,1.0,1.0,0.0,3.0,14.0
S00137376,45.0,13.0,8.0,7.0,2.0,1.0,0.0,1.0,2.0,4.0,10.0
S00137377,65.0,12.0,31.0,5.0,1.0,0.0,2.0,0.0,2.0,4.0,10.0
S00137378,54.0,8.0,21.0,4.0,2.0,2.0,2.0,0.0,3.0,3.0,10.0
S00137379,57.0,17.0,4.0,2.0,4.0,12.0,4.0,3.0,0.0,0.0,10.0
S00137380,78.0,14.0,34.0,3.0,2.0,5.0,6.0,0.0,5.0,2.0,13.0
S00137381,46.0,6.0,2.0,1.0,4.0,10.0,2.0,0.0,5.0,6.0,11.0
S00137382,49.0,19.0,0.0,1.0,0.0,7.0,2.0,4.0,6.0,1.0,7.0
S00137383,81.0,10.0,28.0,7.0,0.0,0.0,9.0,4.0,8.0,4.0,18.0
S00137384,64.0,15.0,15.0,16.0,3.0,2.0,3.0,1.0,3.0,1.0,7.0
S00137385,47.0,8.0,7.0,2.0,2.0,9.0,5.0,0.0,1.0,2.0,9.0
S00137386,67.0,18.0,14.0,7.0,0.0,2.0,7.0,2.0,3.0,3.0,12.0
S00137387,56.0,9.0,10.0,1.0,5.0,10.0,5.0,0.0,2.0,3.0,12.0
S00137388,117.0,29.0,30.0,19.0,0.0,5.0,4.0,2.0,3.0,3.0,18.0
S00137389,24.0,4.0,3.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,8.0
S00137390,58.0,27.0,1.0,7.0,4.0,1.0,2.0,0.0,6.0,2.0,8.0
S00137391,72.0,21.0,21.0,1.0,1.0,3.0,11.0,1.0,0.0,4.0,11.0
S00137392,69.0,6.0,26.0,9.0,1.0,2.0,5.0,2.0,3.0,0.0,11.0
S00137393,59.0,16.0,15.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0
S00137394,58.0,15.0,3.0,8.0,0.0,3.0,6.0,0.0,4.0,4.0,15.0
S00137395,74.0,10.0,26.0,12.0,0.0,0.0,2.0,0.0,3.0,2.0,15.0
S00137396,28.0,4.0,0.0,4.0,0.0,4.0,2.0,0.0,1.0,1.0,7.0
S00137397,32.0,5.0,9.0,4.0,1.0,4.0,1.0,0.0,1.0,1.0,4.0
S00137398,43.0,10.0,14.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,10.0
S00137399,84.0,33.0,2.0,6.0,8.0,7.0,6.0,3.0,0.0,4.0,17.0
S00137400,118.0,28.0,5.0,23.0,1.0,1.0,12.0,0.0,8.0,3.0,40.0
S00137401,61.0,15.0,2.0,7.0,5.0,3.0,5.0,0.0,6.0,5.0,11.0
S00137402,56.0,16.0,7.0,13.0,0.0,1.0,5.0,0.0,0.0,2.0,13.0
S00137403,62.0,13.0,11.0,6.0,0.0,2.0,5.0,1.0,3.0,0.0,18.0
S00137404,66.0,16.0,10.0,12.0,2.0,7.0,1.0,1.0,4.0,3.0,14.0
S00137405,23.0,5.0,2.0,8.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0
S00137406,46.0,5.0,4.0,1.0,3.0,9.0,3.0,0.0,2.0,1.0,19.0
S00137407,32.0,7.0,4.0,4.0,5.0,0.0,2.0,0.0,1.0,1.0,8.0
S00137408,45.0,20.0,7.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,10.0
S00137409,43.0,17.0,8.0,5.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0
S00137410,67.0,19.0,2.0,10.0,6.0,1.0,1.0,0.0,4.0,6.0,21.0
S00137411,60.0,21.0,4.0,9.0,6.0,4.0,2.0,1.0,3.0,4.0,7.0
S00137412,77.0,21.0,3.0,7.0,3.0,7.0,1.0,5.0,1.0,5.0,22.0
S00137413,36.0,7.0,14.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,9.0
S00137414,42.0,9.0,10.0,9.0,1.0,2.0,1.0,1.0,2.0,1.0,8.0
S00137415,82.0,29.0,2.0,1.0,12.0,11.0,9.0,0.0,8.0,0.0,16.0
S00137416,50.0,10.0,7.0,6.0,1.0,3.0,1.0,1.0,1.0,4.0,17.0
S00137417,37.0,19.0,6.0,1.0,2.0,0.0,3.0,1.0,3.0,0.0,3.0
S00137418,49.0,8.0,6.0,5.0,0.0,1.0,0.0,1.0,5.0,5.0,15.0
S00137419,84.0,11.0,15.0,22.0,0.0,2.0,2.0,0.0,2.0,2.0,25.0
S00137420,54.0,11.0,4.0,10.0,0.0,4.0,2.0,1.0,2.0,5.0,14.0
S00137421,55.0,16.0,2.0,3.0,8.0,4.0,1.0,2.0,1.0,0.0,11.0
S00137422,102.0,21.0,8.0,23.0,0.0,4.0,4.0,1.0,3.0,3.0,34.0
S00137423,55.0,13.0,11.0,10.0,0.0,0.0,0.0,1.0,5.0,2.0,13.0
S00137424,46.0,11.0,3.0,0.0,9.0,2.0,2.0,1.0,3.0,1.0,11.0
S00137425,34.0,6.0,2.0,4.0,0.0,2.0,4.0,0.0,4.0,2.0,8.0
S00137426,53.0,11.0,8.0,6.0,2.0,0.0,4.0,1.0,5.0,0.0,16.0
S00137427,61.0,18.0,3.0,4.0,17.0,0.0,4.0,1.0,0.0,0.0,12.0
S00137428,31.0,8.0,3.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0,9.0
S00137429,72.0,12.0,8.0,22.0,0.0,1.0,9.0,2.0,1.0,2.0,22.0
S00137430,60.0,14.0,5.0,11.0,4.0,0.0,3.0,0.0,1.0,2.0,18.0
S00137431,46.0,6.0,3.0,10.0,9.0,2.0,3.0,0.0,1.0,3.0,8.0
S00137432,82.0,18.0,12.0,13.0,0.0,2.0,8.0,0.0,5.0,0.0,26.0
S00137433,87.0,26.0,6.0,12.0,1.0,0.0,3.0,0.0,3.0,4.0,26.0
S00137434,74.0,26.0,6.0,1.0,1.0,11.0,4.0,1.0,6.0,7.0,13.0
S00137435,71.0,26.0,2.0,0.0,7.0,4.0,6.0,3.0,6.0,3.0,13.0
S00137436,73.0,14.0,5.0,22.0,0.0,2.0,5.0,0.0,4.0,5.0,17.0
S00137437,90.0,18.0,6.0,3.0,17.0,3.0,5.0,3.0,6.0,5.0,25.0
S00137438,59.0,15.0,4.0,4.0,7.0,3.0,5.0,1.0,6.0,0.0,14.0
S00137439,51.0,12.0,1.0,13.0,1.0,4.0,3.0,2.0,4.0,1.0,10.0
S00137440,58.0,6.0,3.0,2.0,20.0,3.0,6.0,2.0,0.0,2.0,11.0
S00137441,40.0,12.0,1.0,1.0,6.0,0.0,4.0,0.0,2.0,1.0,12.0
S00137442,41.0,10.0,10.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0
S00137443,69.0,12.0,11.0,7.0,2.0,11.0,0.0,1.0,5.0,1.0,17.0
S00137444,85.0,30.0,1.0,7.0,14.0,4.0,5.0,1.0,4.0,2.0,14.0
S00137445,32.0,5.0,11.0,4.0,1.0,3.0,0.0,0.0,2.0,0.0,6.0
S00137446,41.0,9.0,2.0,0.0,13.0,2.0,3.0,0.0,2.0,1.0,9.0
S00137447,85.0,17.0,1.0,4.0,25.0,5.0,5.0,0.0,3.0,5.0,20.0
S00137448,44.0,8.0,6.0,4.0,0.0,4.0,0.0,3.0,4.0,0.0,16.0
S00137449,38.0,5.0,6.0,4.0,4.0,5.0,0.0,1.0,1.0,5.0,6.0
